Policy,Year,Population (B),GDP ($T),GDP After Damage ($T),GDP PC ($K),Emissions (Gt CO₂),CO₂ (ppm),Temp Increase (°C),Climate Damage (%),Pollution Damage (%),Consumption PC ($K),Pop Growth Rate (%)
Carbon Tax,47,10.423440654144938,274.21323985611497,257.5682118288894,24.710479041914628,29.628598609877383,517.4369111980408,2.665696852330728,2.01808687722137,4.444289791481607,17.297335329340235,0.2535333484430691
Carbon Tax,48,10.449594991897042,280.2702778345846,263.13844838106576,25.18168872431055,29.521235615786413,518.5221051726542,2.7078335478577262,2.082390956504668,4.4281853423679625,17.627182107017386,0.25091846943747775
Carbon Tax,49,10.475538817005933,286.46945308275775,268.8323909270143,25.662870008232247,29.414974528779464,519.5737648848261,2.7503970939433646,2.148370305521678,4.41224617931692,17.96400900576257,0.24827589135281158
Carbon Tax,50,10.501267425816428,292.8148340383196,274.6533480991222,26.1543047102973,29.309861599227016,520.5924584744523,2.793372994593154,2.2160328830859397,4.396479239884052,18.308013297208106,0.24560654358634082
Carbon Tax,51,10.526776194738215,299.3106549996043,280.60476209215574,26.656286492764554,29.205944906466616,521.5787581712347,2.836747073843693,2.285386044912854,4.380891735969993,18.65940054493519,0.2429113352458323
Carbon Tax,52,10.552060580103412,305.9613250248495,286.69021597045355,27.16912149945636,29.10327439968479,522.5332406401843,2.8805054726188724,2.3564365448915856,4.365491159952718,19.01838504961945,0.24019115536848545
Carbon Tax,53,10.577116118000397,312.77143735180266,292.91344139102614,27.693129027158815,29.001901939698048,523.4564873323073,2.9246346459272745,2.429190538652916,4.350285290954707,19.38519031901117,0.23744687311813006
Carbon Tax,54,10.60193842408148,319.74577936711523,299.2783267644525,28.228642234392254,28.90188134158621,524.3490848406107,2.9691213603949578,2.503653589382024,4.3352822012379315,19.760049564074578,0.2346793379609302
Carbon Tax,55,10.626523193341997,326.8893431564444,305.78892587642923,28.776008889532182,28.803268418126297,525.2116252615536,3.013952692128294,2.579830675830019,4.320490262718945,20.143206222672525,0.23188937982014934
Carbon Tax,56,10.650866199868517,334.2073366677121,312.44946699380245,29.335592160350263,28.706121023969068,526.0447065620633,3.0591160249019818,2.657726202482637,4.305918153595361,20.53491451224518,0.2290778092101764
Carbon Tax,57,10.674963296553818,341.70519552156594,319.26436247992643,29.90777144713875,28.610499100494764,526.8489329522108,3.10459904866777,2.737344011848826,4.291574865074215,20.935440012997127,0.22624541735016823
Carbon Tax,58,10.698810414776391,349.3885955047351,326.23821894521336,30.492943261676803,28.516464721278332,527.6249152636383,3.1503897583798115,2.8186873988360515,4.2774697081917505,21.345060283173762,0.2233929762575526
Carbon Tax,59,10.722403564042244,357.2634657836767,333.37584795978466,31.091522154395125,28.424082138087375,528.3732713338071,3.196476453132918,2.9017591271830288,4.263612320713106,21.764065508076584,0.2205212388217248
Carbon Tax,60,10.745738831586822,365.336002877669,340.68227735618996,31.70394169219553,28.333417827329654,529.0946263961213,3.2428477356103147,2.986561447924237,4.250012674099448,22.19275918453687,0.21763093885809326
Carbon Tax,61,10.768812381934906,373.6126854323306,348.1627631512427,32.33065548948546,28.244540536859596,529.789613475962,3.2894925118377816,3.073096119864062,4.23668108052894,22.631458842639816,0.21472279114265191
Carbon Tax,62,10.791620456416378,382.10028983640836,355.82280211709065,32.9721382950907,28.157521333045626,530.4588737926516,3.3363999912413274,3.161364432041657,4.223628199956845,23.080496806563488,0.21179749142750115
Carbon Tax,63,10.814159372635801,390.80590672661936,363.6681450327476,33.62888713781814,28.072433647992938,531.1030571673404,3.3835596870057794,3.251367228170704,4.210865047198941,23.540220996472698,0.20885571643711742
Carbon Tax,64,10.83642552389377,399.7369584273003,371.70481064839436,34.30142253354707,27.989353326807784,531.7228224367922,3.430961416731868,3.3431049330411806,4.198402999021168,24.010995773482946,0.20589812384594897
Carbon Tax,65,10.858415378558052,408.9012173736708,379.9391003958636,34.99028975683907,27.908358674781937,532.3188378730174,3.4785953033895565,3.4365775808729424,4.1862538012172905,24.493202829787343,0.2029253522371821
Carbon Tax,66,10.880125479382565,418.30682556959573,388.3776138798108,35.69606018016722,27.82953050436724,532.8917816086778,3.526451776565505,3.5317848456135295,4.174429575655086,24.987242126117053,0.19993802104296687
Carbon Tax,67,10.901552442772273,427.96231513288,397.0272651851595,36.419332683978276,27.752952181802154,533.4423420681616,3.574521574002663,3.6287260731749753,4.1629428272703235,25.493532878784794,0.19693673046612403
Carbon Tax,68,10.922692957992119,437.87662998332223,405.8953000374848,37.16073514091521,27.678709673243958,533.9712184041987,3.6227957434300637,3.727400315606657,4.1518064509865935,26.012514598640642,0.19392206138366674
Carbon Tax,69,10.943543786318177,448.0591487309926,414.98931385405126,37.9209259776416,27.606891590251678,534.4791209398561,3.6712656446809304,3.8278063672033147,4.141033738537752,26.544648184349118,0.1908945752320257
Carbon Tax,70,10.9641017601292,458.5197088244951,424.3172707242579,38.700595817824464,27.53758923445704,534.966771615722,3.719922952097216,3.9299428025492653,4.130638385168557,27.09041707247712,0.18785481387413316
Carbon Tax,71,10.98436378193684,469.2686320213089,433.88752335924687,39.50046920994643,27.47089664125241,535.4349044420557,3.768759657218676,4.033808016501646,4.120634496187861,27.650328446962494,0.18480329944878804
Carbon Tax,72,11.004326823352805,480.31675124468603,443.70883405140773,40.32130644373376,27.40691062231712,535.8842659556461,3.8177680717545033,4.1394002661171,4.111036593347568,28.224914510613633,0.18174053420183522
Carbon Tax,73,11.02398792399129,491.67543889401463,453.7903966854435,41.16390545910054,27.3457308067965,536.3156156810862,3.86694083083547,4.246717714527834,4.101859621019475,28.81473382137038,0.17866700029993687
Carbon Tax,74,11.043344190305078,503.35663667802476,464.141859843555,42.02910385162348,27.287459680940444,536.7297265961338,3.916270896544379,4.355758476774226,4.093118952141066,29.420372696136436,0.17558315962649118
Carbon Tax,75,11.062392794353729,515.3728870427286,474.773351048141,42.917780978674564,27.232202626002717,537.1273856007937,3.965751561722466,4.466520667602386,4.084830393900408,30.042446685072193,0.17248945356038714
Carbon Tax,76,11.081130972502343,527.7373662685546,485.6955021862027,43.83086017045089,27.180067954196215,537.5093939897158,4.015376454049167,4.579002451236019,4.077010193129432,30.68160211931562,0.16938630273712896
Carbon Tax,77,11.099556024049436,540.4639193137222,496.91947616035424,44.7693110502508,27.131166942494673,537.8765679274658,4.06513954039245,4.6932020931328475,4.069675041374201,31.338517735175557,0.16627410679301846
Carbon Tax,78,11.11766530978253,553.5670964835723,508.4569948120202,45.7341519684555,27.08561386406774,538.2297389261829,4.11503513142658,4.809118013736492,4.062842079610161,32.01390637791885,0.16315324409243992
Carbon Tax,79,11.135456250460102,567.062192008243,520.3203681629642,46.72645255478106,27.0435260171331,538.5697543251044,4.165057886513897,4.926748844235298,4.056528902569965,32.70851678834674,0.16002407143806963
Carbon Tax,80,11.152926325218633,580.9652846138451,532.5225250218332,47.747336393472864,27.00502375100859,538.8974777713886,4.2152028188467945,5.046093484339965,4.0507535626512885,33.423135475430996,0.15688692376487623
Cap-and-Trade,0,8.0,93.76236650000003,88.75153441400911,11.09394180175114,33.37940247400001,425.0,1.5,0.639,5.006910371100001,7.765759261225797,0.0
Cap-and-Trade,1,8.08,96.19961270026117,91.0377346880865,11.267046372287933,33.5336547208319,427.801986438169,1.5011662520140276,0.6399940329967794,5.030048208124785,7.886932460601552,1.0000000000000009
Cap-and-Trade,2,8.15478647646518,98.65693964462916,93.34271209298862,11.446371080637967,33.67373206709501,430.60854151480817,1.5037316593670567,0.6421833285607157,5.051059810064252,8.012459756446576,0.9255752037769849
Cap-and-Trade,3,8.230227672086622,101.17716715419144,95.7050268692183,11.628478662116288,33.814319452858264,433.41662484622947,1.507687661915646,0.6455666723935176,5.072147917928739,8.139935063481401,0.9251155237377073
Cap-and-Trade,4,8.306308445745723,103.76178813537385,98.12596922602948,11.81342709182526,33.95537850233753,436.2263289047091,1.5130258490338997,0.6501462104359099,5.09330677535063,8.26939896427768,0.9244066712411181
Cap-and-Trade,5,8.383013063824615,106.41232730238816,100.60685117826154,12.001275724167996,34.09687102477392,439.0377371302403,1.5197379521321686,0.6559273778548492,5.114530653716088,8.400893006917597,0.923450153337102
Cap-and-Trade,6,8.460325188175123,109.13034186378367,103.14900669586092,12.192085339701935,34.23875904730524,441.85092405994646,1.5278158374612554,0.6629188302280722,5.135813857095785,8.534459737791353,0.9222474516249246
Cap-and-Trade,7,8.538227864499618,111.91742223844845,105.75379185553656,12.385918194481714,34.38100485035028,444.66595546314386,1.5372514991945994,0.6711323767843964,5.1571507275525414,8.6701427361372,0.9208000235425784
Cap-and-Trade,8,8.616703511165344,114.77519280347701,108.42258499581553,12.582838072045048,34.5235710055601,447.4828884825301,1.5480370527814769,0.6805829155667585,5.178535650834015,8.807986650431532,0.9191093036063469
Cap-and-Trade,9,8.695733908474365,117.70531267651366,111.15678687691533,12.78291033820484,34.66642041639115,450.30177178197806,1.5601647285647773,0.6912883703931599,5.199963062458672,8.948037236743387,0.9171767046018742
Cap-and-Trade,10,8.77530018841183,120.70947653538289,113.9578208470099,12.986201998821215,34.80951636135561,453.122645701424,1.5736268656574166,0.703269629498535,5.221427454203342,9.09034139917485,0.9150036187276278
Cap-and-Trade,11,8.855382824895765,123.78941547803403,116.82713301663588,13.19278176073783,34.95282254000399,455.945542419344,1.588415906071924,0.7165504857480908,5.242923381000599,9.234947232516479,0.9125914186922879
Cap-and-Trade,12,8.935961624551982,126.94689792605715,119.76619244316858,13.402720096078438,35.096303121695605,458.7704861233204,1.6045243890981902,0.7311575783199015,5.264445468254341,9.381904067254906,0.9099414587665278
Cap-and-Trade,13,9.017015718038172,130.18373057526964,122.77649132748769,13.616089310111585,35.23992279721178,461.597493189206,1.621944945924797,0.7471203357615219,5.285988419581768,9.531262517078108,0.9070550757904972
Cap-and-Trade,14,9.097622057633759,133.49382271638157,125.85243724887704,13.833553037441805,35.381543275156794,464.4265723694009,1.6406702944997607,0.7644709203321166,5.3072314912735195,9.683487126209263,0.893935888725772
Cap-and-Trade,15,9.174354377613893,136.84820600164517,128.96796386925652,14.05744301571214,35.51325518437351,467.25728057707806,1.6606930310891819,0.7832439815563216,5.326988277656027,9.840210110998498,0.843432706854963
Cap-and-Trade,16,9.247321165039597,140.24807139150298,132.12403437463422,14.287817197713654,35.6354658754472,470.0875081623721,1.682004875154295,0.8034758736121597,5.345319881317081,10.001472038399557,0.795334302801165
Cap-and-Trade,17,9.316637847159681,143.69471149174808,135.32169160514638,14.524734547495722,35.74858772696625,472.9152526318992,1.7045967395653663,0.8252046126484731,5.362288159044938,10.167314183247004,0.7495866195514234
Cap-and-Trade,18,9.382425335098135,147.1895160272013,138.5620535045418,14.768255387677168,35.85303535575601,475.7386186394463,1.7284587986787041,0.8484698285192713,5.377955303363402,10.337778771374017,0.7061290673492371
Cap-and-Trade,19,9.444808669810122,150.7339674166871,141.8463086742192,15.018441731659859,35.94922311434071,478.5558173873665,1.7535805540583773,0.8733127117183588,5.392383467151107,10.512909212161901,0.6648956158342267
Cap-and-Trade,20,9.50391577695454,154.32963652888802,145.17571209826522,15.275357600526391,36.03756287421496,481.365165505255,1.7799508976705938,0.899775956265612,5.405634431132245,10.692750320368473,0.625815823388276
Cap-and-Trade,21,9.559876334319853,157.97817868648718,148.5515810951847,15.539069324765858,36.11846208873413,484.16508347151546,1.807558172421593,0.9279036992594174,5.417769313310119,10.877348527336101,0.5888157963374052
Cap-and-Trade,22,9.612820752822687,161.68132997437257,151.97529154180526,15.809645831290423,36.19232212553969,486.95409364146246,1.8363902299490764,0.9577414577692879,5.428848318830953,11.066752081903296,0.5538190730853376
Cap-and-Trade,23,9.662879269882861,165.44090389681338,155.448274405363,16.08715891647971,36.259536855377526,489.7308179428379,1.8664344856125223,0.9893360636997652,5.43893052830663,11.261011241535796,0.5207474304092852
Cap-and-Trade,24,9.710181152155288,169.25878841860066,158.97201261116936,16.37168350622209,36.320491481880104,492.4939752962358,1.8976779706591624,1.022735597212322,5.448073722282016,11.460178454355464,0.48952161101563085
Cap-and-Trade,25,9.754854003148752,173.13694341628107,162.54803826559882,16.663297904113197,36.375561595293476,495.2423788140932,1.9301073815700094,1.0579893192470549,5.456334239294022,11.664308532879236,0.46006197303074536
Cap-and-Trade,26,9.797023170154858,177.07739855785542,166.17793024746086,16.962084029125975,36.42511243215107,497.9749328277748,1.963709126614235,1.095147603641244,5.46376686482266,11.873458820388183,0.4322890633985388
Cap-and-Trade,27,9.836811244113179,181.08225162267172,169.86331217512003,17.268127644186972,36.46949832244316,500.6906297879797,1.9984693696605966,1.134261869297941,5.470424748366474,12.08768935093088,0.40612411818652383
Cap-and-Trade,28,9.874337645513677,185.15366726769628,173.60585075197815,17.581518577183203,36.509062305820095,503.3885470793484,2.034374071311711,1.1753845128152098,5.476359345873014,12.30706300402824,0.3814894935892488
Cap-and-Trade,29,9.909718289146365,189.2938762418315,177.40725448907634,17.90235093598795,36.54413589871363,506.06784378584086,2.0714090274410406,1.2185688419458436,5.481620384807044,12.531645655191564,0.35830903198619257
Cap-and-Trade,30,9.94306532041361,193.50517504640848,181.26927280054946,18.230723319135258,36.57503899489388,508.72775743925996,2.1095599052237333,1.2638690102186287,5.486255849234082,12.761506323394679,0.3365083677884906
Cap-and-Trade,31,9.974486915986546,197.78992603731734,185.19369546538377,18.566739023795375,36.602079882826104,511.3676007792816,2.1488122767612294,1.3113399530157772,5.490311982423916,12.99671731665676,0.31601517801986834
Cap-and-Trade,32,10.004087141781321,202.15055796237132,189.1823524473233,18.91050625271119,36.62555536419605,513.9867585495506,2.1891516504060906,1.3610373253671018,5.493833304629407,13.237354376897834,0.29675938265389945
Cap-and-Trade,33,10.032179090826393,206.59220155025739,193.23945169694588,19.261961927458767,36.64621830006781,516.5846843508571,2.230563499898059,1.4130174416900037,5.496932745010171,13.483373349221136,0.28080472157971936
Cap-and-Trade,34,10.060089375682052,211.13307646664373,197.38078325647456,19.62018187766772,36.66703257222197,519.1609963031375,2.273033332123709,1.4673372702204968,5.500054885833296,13.734127314367402,0.2782076017879387
Cap-and-Trade,35,10.087809361553347,215.77559927183293,201.6080783467755,19.98531803298584,36.68802575766357,521.7159425173361,2.316546944066554,1.5240546873142016,5.503203863649535,13.989722623090088,0.275544131231098
Cap-and-Trade,36,10.115330438903552,220.52226496487492,205.92311403543212,20.357527149429743,36.7092275070449,524.2497744494156,2.3610904176687693,1.5832284207556686,5.506384126056735,14.250269004600819,0.27281520064299514
Cap-and-Trade,37,10.142644024384207,225.37565073126981,210.32771554081668,20.736971053618966,36.73066961620108,526.7627473050013,2.4066501150456134,1.6449179964547342,5.509600442430162,14.515879737533277,0.27002168288647876
Cap-and-Trade,38,10.169741561808866,230.3384199108197,214.82375868450904,21.123816901232924,36.752386100110556,529.2551204550924,2.4532126740449387,1.7091836884429001,5.512857915016584,14.786671830863044,0.26716443325343064
Cap-and-Trade,39,10.196614523167606,235.41332619878665,219.413172500613,21.518237450487803,36.77441326931585,531.7271578632409,2.500765004144814,1.7760864720913372,5.516161990397378,15.062766215341462,0.2642442897433872
Cap-and-Trade,40,10.223254409679356,240.60321809424147,224.09794201089107,21.92041135146902,36.796789808836614,534.1791285246048,2.549294282682893,1.8456879804803907,5.519518471325492,15.344287946028313,0.2612620733207338
Cap-and-Trade,41,10.249652752879136,245.9110436102447,228.88011117501134,22.3305234521939,36.81955685960471,536.611306917282,2.5987879514117287,1.9180504638583864,5.522933528940706,15.631366416535728,0.25821858815120446
Cap-and-Trade,42,10.27580111573729,251.3398552612966,233.76178602558215,22.748765122320073,36.842758102447675,539.0239734663356,2.649233713374791,1.9932367521351702,5.526413715367151,15.92413558562405,0.2551146218178868
Cap-and-Trade,43,10.301691093807856,256.89281534432075,238.74513799803867,23.175334595457215,36.86643984464323,541.4174150209218,2.70061953009844,2.07131022036315,5.529965976696484,16.22273421682005,0.25195094551719865
Cap-and-Trade,44,10.327314316403173,262.5732015303084,243.83240746583002,23.61043733108267,36.89065110906338,543.791925344933,2.7529336190956157,2.152334757165715,5.533597666359507,16.527306131757868,0.24872831423492503
Cap-and-Trade,45,10.352662447791877,268.38441278465467,249.025907491753,24.054286397106267,36.915443725922295,546.1478056215675,2.806164451677452,2.2363747360797332,5.537316558888344,16.838000477974383,0.24544746690282615
Cap-and-Trade,46,10.37772718841743,274.3299756351478,254.32802780666313,24.50710287417445,36.94087242713633,548.4853649722368,2.8603007510694622,2.3234949897854626,5.541130864070449,17.154972011922116,0.24210912653583883
Cap-and-Trade,47,10.402500276134333,280.41355080755426,259.74123902719214,24.969116282851417,36.966994943299575,550.8049209902192,2.9153314908293546,2.4137607872036515,5.545049241494937,17.478381397995992,0.23871400035022639
Cap-and-Trade,48,10.42697348745921,286.63894024974854,265.2680971244833,25.440565034861564,36.993872103271514,553.1068002894648,2.9712458935639257,2.5072378134458195,5.549080815490727,17.808395524403092,0.23526277986287703
Cap-and-Trade,49,10.451138638833879,293.01009456638957,270.9112481563423,25.92169690962689,37.02156793636672,555.3913390689514,3.028033429942833,2.603992152609786,5.553235190455008,18.14518783673882,0.23175614097161734
Cap-and-Trade,50,10.474987587897653,299.5311208872296,276.6734332755735,26.412769557381623,37.050149777128645,557.6588836929873,3.0856838180073973,2.7040902734184096,5.5575224665692975,18.488938690167135,0.2281947440172516
Cap-and-Trade,51,10.498512234766,306.2062911932697,282.55749402763945,26.91405103019698,37.079688372661714,559.9097912878451,3.1441870227728934,2.8075990177052654,5.561953255899257,18.839835721137884,0.22457923382674938
Cap-and-Trade,52,10.521704523312774,313.04005112613686,288.5663779511334,27.42582034229924,37.11025799248637,562.1444303551064,3.2035332561230856,2.914585591756589,5.5665386988729555,19.198074239609465,0.22091023973827006
Cap-and-Trade,53,10.544556442453208,320.0370293072579,294.70314449488853,27.948368061115463,37.14193654087283,564.3631814020806,3.2637129769960254,3.0251175605242815,5.571290481130924,19.563857642780825,0.2171883756077797
Cap-and-Trade,54,10.567060027424876,327.2020471946411,300.9709712658672,28.481996930532425,37.17480567159791,566.5664375896527,3.3247168918603855,3.1392628447301867,5.576220850739686,19.937397851372697,0.2134142397973937
Cap-and-Trade,55,10.589207361063822,334.5401295063497,307.37316062226637,29.02702252790588,37.2089509050588,568.7546053978965,3.386535955481811,3.257089720886993,5.58134263575882,20.318915769534115,0.20958841514542303
Cap-and-Trade,56,10.610990575073085,342.05651524105565,313.91314662654196,29.583773956408383,37.24446174766528,570.928105309775,3.4491613719789758,3.378666824266337,5.586669262149792,20.70864176948587,0.20571146891843473
Cap-and-Trade,57,10.632401851280864,349.7566693274054,320.59450237328934,30.152594574354616,37.28143181341899,573.0873725132262,3.512584596169201,3.5040631548496224,5.592214772012849,21.10681620204823,0.20178395274497163
Cap-and-Trade,58,10.653433422885536,357.64629493529543,327.4209477071183,30.733842763193863,37.31995894757487,575.2328576219148,3.5767973352036324,3.6333480863020253,5.597993842136231,21.513689934235703,0.19780640253113102
Cap-and-Trade,59,10.67407757568482,365.73134648356285,334.39635734581765,31.327892735908254,37.36014535226519,577.3650274149016,3.6417915504920955,3.7665913780149163,5.604021802839779,21.929524915135776,0.19377933835804662
Cap-and-Trade,60,10.694326649286339,374.018043380021,341.5247694242169,31.935135387603648,37.40209771395142,579.4843655954564,3.707559459917843,3.9038631902666663,5.610314657092713,22.354594771322553,0.18970326436118512
Cap-and-Trade,61,10.7141730382969,382.5128845312271,348.81039447421404,32.55597919012703,37.44592733255308,581.59137356921,3.7740935403424616,4.045234102556334,5.616889099882962,22.789185433088925,0.18557866859141292
Cap-and-Trade,62,10.73360919348779,391.2226636608451,356.2576248564388,33.190851132588705,37.491750252085446,583.6865712418037,3.84138653040124,4.190775135169254,5.623762537812817,23.233595792812093,0.18140602285792173
Cap-and-Trade,63,10.752627622933447,400.1544854769668,363.87104465896357,33.840197709710615,37.539687392620635,585.7704978361643,3.909431433589311,4.340557774037874,5.630953108893095,23.68813839679743,0.1771857825529466
Cap-and-Trade,64,10.771220893120882,409.31578273026525,371.65544007833813,34.50448595996193,37.589864683368155,587.8437127294831,3.9782215216388304,4.4946539989654255,5.638479702505223,24.153140171973355,0.17291838645818736
Cap-and-Trade,65,10.789381630027252,418.71433420638675,379.6158102980198,35.18420455548026,37.64241319665154,589.906796309942,4.047750338187408,4.653136315284141,5.6463619794977316,24.62894318883618,0.16860425653297817
Cap-and-Trade,66,10.807102520163063,428.3582836975219,387.75737887897924,35.879864945810525,37.697469282538115,591.9603508531774,4.1180117027378875,4.81607778902368,5.654620392380718,25.115905462067364,0.16424379768431585
Cap-and-Trade,67,10.824376311578442,438.256159999642,396.085605676875,36.592002557523486,37.75517470385899,594.0050014184213,4.1889997149094595,4.983552085669276,5.663276205578849,25.614401790266438,0.1598373975184364
Cap-and-Trade,68,10.841195814830069,448.4168979834321,404.6061992997138,37.32117805180109,37.815676771334736,596.0413967642073,4.260708758979876,5.155633512592787,5.6723515157002105,26.124824636260758,0.15538542607425043
Cap-and-Trade,69,10.857553903906336,458.84986078849727,413.3251301193258,38.06797864209723,37.87912847850212,598.0702102834668,4.333133508718364,5.332397065243328,5.681869271775318,26.64758504946806,0.15088823553845998
Cap-and-Trade,70,10.873443517108392,469.56486319195346,422.248643849284,38.83301947399768,37.945688636114916,600.0921409577804,4.406268932508528,5.513918477187516,5.691853295417237,27.183113631798374,0.146346159942512
Cap-and-Trade,71,10.888857657884786,480.5721962040438,431.38327570107845,39.61694506941298,38.015522005671194,602.1079143304804,4.480110298760287,5.70027427409247,5.702328300850679,27.731861548589084,0.14175951484129978
Cap-and-Trade,72,10.903789395617503,491.8826529449303,440.73586512941165,40.42043083724215,38.08879943169714,604.1182834982328,4.554653181609469,5.891541831747653,5.713319914754571,28.2943015860695,0.13712859697365687
Cap-and-Trade,73,10.918231866357251,503.5075558583085,450.3135711763987,41.24418465264201,38.16569797239724,606.1240301206512,4.629893466903358,6.0877994382243275,5.724854695859586,28.870929256849404,0.13245368390508716
Cap-and-Trade,74,10.932178273505976,515.4587853189541,460.12388842323605,42.08894850702734,38.24640102825872,608.125965447416,4.705827358470011,6.289126360273856,5.736960154238808,29.462263954919134,0.12773503365226535
Cap-and-Trade,75,10.945621888444615,527.7488096927659,470.1746635565342,42.95550023090982,38.33109846817909,610.1249313622923,4.782451384668669,6.495602914068274,5.749664770226864,30.06885016163687,0.12297288428986253
Cap-and-Trade,76,10.958556051104283,540.3907169092668,480.4741125549866,43.84465529165858,38.419986752665054,612.121801443355,4.859762405218036,6.707310540388447,5.762998012899758,30.691258704161008,0.11816745353978586
Cap-and-Trade,77,10.970974170479113,553.3982476079232,491.0308385003739,44.75726866823259,38.51326905363384,614.1174820386394,4.937757618298616,6.924331884366751,5.776990358045076,31.33008806776281,0.11331893834296558
Cap-and-Trade,78,10.982869725079144,566.7858299209677,501.8538500150491,45.69423680489233,38.61115537032992,616.1129133563447,5.016434567924635,7.1467508798924575,5.791673305549487,31.985965763424627,0.10842751441380027
Cap-and-Trade,79,10.994236263321786,580.5686159567373,512.9525803260574,46.65649964584939,38.71386264085568,618.1090705686256,5.095791151580336,7.374652838788943,5.807079396128352,32.65954975209456,0.10349333577805986
Cap-and-Trade,80,11.005067403860478,594.7625200487932,524.3369069538521,47.6450427527522,38.82161484880018,620.1069649279088,5.175825628114728,7.6081245448723775,5.823242227320027,33.35152992692654,0.09851653429375773
Tech Investment,0,8.0,87.29312500000003,82.8990974080842,10.362387176010525,31.07635250000001,425.0,1.5,0.639,4.661452875000002,7.253671023207367,0.0
Tech Investment,1,8.08,89.6788673981385,85.16419848013754,10.540123574274448,31.075655649104043,427.31542658450707,1.5009227209659284,0.6397864000645417,4.661348347365606,7.378086501992113,1.0000000000000009
Tech Investment,2,8.154790002324736,92.08942091359327,87.45372845061073,10.724215881179006,31.061248275633414,429.6075516811488,1.5029901251691955,0.6415501258451364,4.659187241345012,7.506951116825304,0.9256188406526755
Tech Investment,3,8.230242065922749,94.56491742795508,89.80413083929913,10.911481110760086,31.046809257185295,431.87371171552746,1.5061830718634173,0.6442788346548893,4.657021388577794,7.638036777532059,0.925248394826883
Tech Investment,4,8.30634516124987,97.1070246925126,92.21693649635111,11.101987060031474,31.032310919011135,434.11415965270714,1.5104828140218365,0.6479625661333126,4.65484663785167,7.77139094202203,0.924676269756719
Tech Investment,5,8.383087968006876,99.71745229355076,94.69371166619383,11.295803172718916,31.01772675958058,436.3291400813233,1.5158709841581373,0.6525936147339669,4.652659013937087,7.9070622209032395,0.9239058246100829
Tech Investment,6,8.460458869485484,102.39795284481083,97.23605887979578,11.49300060195306,31.00303146092883,438.5188895452102,1.5223295807951076,0.6581664081281215,4.650454719139325,8.045100421367142,0.9229403505472522
Tech Investment,7,8.538445947254841,105.15032323348544,99.84561788612159,11.693652276175914,30.98820090076551,440.68363687389797,1.529840955551812,0.6646773911965655,4.648230135114827,8.18555659332314,0.9217830731455434
Tech Investment,8,8.617036976188466,107.97640592335233,102.5240666257466,11.897832968461463,30.973212166330985,442.823603512363,1.5383878008218608,0.672124915303776,4.645981824949648,8.328483077923023,0.9204371547130608
Tech Investment,9,8.696219419831873,110.87809031891878,105.2731222498293,12.105619369464412,30.958043569990235,444.93900385040786,1.547953138017156,0.6805091325691937,4.643706535498535,8.473933558625088,0.9189056964965303
Tech Investment,10,8.775980426111364,113.85731419473242,108.09454218788233,12.317090164224421,30.942674666555824,447.03004555204257,1.558520306353169,0.6898318948695099,4.641401199983373,8.621963114957095,0.9171917407878816
Tech Investment,11,8.856306823384559,116.91606519431974,110.9901252680456,12.532326113068113,30.927086272334773,449.09692988523113,1.5700729521533705,0.7000966573237424,4.6390629408502155,8.772628279147677,0.9152982729336845
Tech Investment,12,8.937185116833474,120.05638240353942,113.96171289384189,12.7514101368664,30.911260485896257,451.1398520523651,1.5825950186519078,0.7113083860295604,4.6366890728844385,8.92598709580648,0.9132282232517053
Tech Investment,13,9.018601485200914,123.28035800348488,117.01119028169305,12.974427406921428,30.89518071055879,453.1590015218195,1.5960707362749877,0.7234734698349203,4.634277106583819,9.082099184845,0.9109844688579782
Tech Investment,14,9.099551040629194,126.58187003067752,120.13298503260381,13.202078266962184,30.87681464650869,455.15456236094474,1.6104846133827262,0.7365996359436726,4.631522196976304,9.241454786873529,0.8975843489826385
Tech Investment,15,9.176657207959591,129.93412143913636,123.30276399027149,13.436566409315356,30.84942427093811,457.1262874373019,1.6258212279635238,0.7506956849442971,4.627413640640716,9.405596486520748,0.8473623257468477
Tech Investment,16,9.250026658814301,133.33842500709636,126.52169785375352,13.677981969186183,30.813481245676215,459.0725085638313,1.6420645624359465,0.7657707917270596,4.622022186851432,9.574587378430328,0.7995226278156187
Tech Investment,17,9.319772738354127,136.7961941188584,129.79104377223956,13.926417243856601,30.769453590275482,460.9916738822091,1.6591980660700003,0.781834455175922,4.615418038541322,9.748492070699621,0.7540094976198342
Tech Investment,18,9.386014068425,140.30893938280585,133.11214228273755,14.1819670535689,30.717803403978255,462.8823459300649,1.6772047148266795,0.7988964461440635,4.607670510596738,9.92737693749823,0.7107612162930543
Tech Investment,19,9.448873249977838,143.8782653304271,136.48641432991172,14.444729092988082,30.65898488725444,464.74319924625263,1.6960670684994528,0.816966754240925,4.598847733088166,10.111310365091656,0.6697111371726905
Tech Investment,20,9.508475670517342,147.50586726668752,139.91535842841827,14.714804273228548,30.593442652008125,466.57301758208325,1.7157673250787229,0.836055533921414,4.589016397801219,10.300362991259984,0.6307886555642295
Tech Investment,21,9.564948419570618,151.19352833212398,143.40054801944513,14.992297054737547,30.521610306173127,468.37069078344723,1.7362873722940944,0.8561730503293724,4.5782415459259695,10.494607938316282,0.5939201088601243
